id,branch,language,segments_IPA,segments_source,sound_type,source,comments,glottocode
1379,Nakh,Tsova-Tush,ou,ou,diphthong,"[Holisky, Gagua 1994: 150]",,bats1242
1380,Nakh,Tsova-Tush,ui,ui,diphthong,"[Holisky, Gagua 1994: 150]",,bats1242
1381,Nakh,Tsova-Tush,a,a,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1382,Nakh,Tsova-Tush,aː,a:,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1383,Nakh,Tsova-Tush,e,e,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1384,Nakh,Tsova-Tush,eː,e:,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1385,Nakh,Tsova-Tush,i,i,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1386,Nakh,Tsova-Tush,iː,i:,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1387,Nakh,Tsova-Tush,o,o,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1388,Nakh,Tsova-Tush,oː,o:,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1389,Nakh,Tsova-Tush,u,u,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1390,Tsezic,Bezhta,b,b,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1391,Tsezic,Bezhta,d,d,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1392,Tsezic,Bezhta,ɡ,g,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1393,Tsezic,Bezhta,h,h,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1394,Tsezic,Bezhta,ʜ,ʜ,consonant,"[Кибрик, Кодзасов 1990: 330-331]","редкая фонема, но исконная",bezh1248
1395,Tsezic,Bezhta,j,j,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1396,Tsezic,Bezhta,k',k',consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1397,Tsezic,Bezhta,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 330-331]",глухие смычные имеют незначительное придыхание,bezh1248
1398,Tsezic,Bezhta,l,l,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1399,Tsezic,Bezhta,ɬ,ɫ,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1400,Tsezic,Bezhta,m,m,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1401,Tsezic,Bezhta,n,n,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1402,Tsezic,Bezhta,p',p',consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1403,Tsezic,Bezhta,pʰ,p,consonant,"[Кибрик, Кодзасов 1990: 330-331]",глухие смычные имеют незначительное придыхание,bezh1248
1404,Tsezic,Bezhta,q',q',consonant,"[Кибрик, Кодзасов 1990: 330-331]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",bezh1248
1405,Tsezic,Bezhta,qʰ,q,consonant,"[Кибрик, Кодзасов 1990: 330-331]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",bezh1248
1406,Tsezic,Bezhta,r,r,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1407,Tsezic,Bezhta,ʁ,ʀ,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1408,Tsezic,Bezhta,s,s,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1409,Tsezic,Bezhta,ʃ,š,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1410,Tsezic,Bezhta,t',t',consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1411,Tsezic,Bezhta,tʰ,t,consonant,"[Кибрик, Кодзасов 1990: 330-331]",глухие смычные имеют незначительное придыхание,bezh1248
1412,Tsezic,Bezhta,tɬ,ʟ,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1413,Tsezic,Bezhta,tɬ',ʟ',consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1414,Tsezic,Bezhta,ts',c',consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1415,Tsezic,Bezhta,tsʰ,c,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1416,Tsezic,Bezhta,tʃ',č',consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1417,Tsezic,Bezhta,tʃʰ,č,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1418,Tsezic,Bezhta,w,w,consonant,"[Кибрик, Кодзасов 1990: 330-331]",w = [β] перед нелабиализованными гласными,bezh1248
1419,Tsezic,Bezhta,z,z,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1420,Tsezic,Bezhta,ʒ,ž,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1421,Tsezic,Bezhta,ʔ,ʔ,consonant,"[Кибрик, Кодзасов 1990: 330-331]","встречается как в начале, так и в конце слога",bezh1248
1422,Tsezic,Bezhta,ʢ,ʕ,consonant,"[Кибрик, Кодзасов 1990: 330-331]","редкая фонема, но исконная",bezh1248
1423,Tsezic,Bezhta,χ,χ,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1424,Tsezic,Bezhta,a,a,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1425,Tsezic,Bezhta,aː,a:,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1426,Tsezic,Bezhta,æ,ä,vowel,"[Кибрик, Кодзасов 1990: 330-331]",слегка эпиглоттализованы (фарингализованы),bezh1248
1427,Tsezic,Bezhta,æː,ä:,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1428,Tsezic,Bezhta,æⁿ,ä̃,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1429,Tsezic,Bezhta,aⁿ,ã,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1430,Tsezic,Bezhta,e,e,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1431,Tsezic,Bezhta,eⁿ,ẽ,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1432,Tsezic,Bezhta,i,i,vowel,"[Кибрик, Кодзасов 1990: 330-331]",редко встречается в конце слова в неодносложных словах,bezh1248
1433,Tsezic,Bezhta,iː,i:,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1434,Tsezic,Bezhta,iⁿ,ĩ,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1435,Tsezic,Bezhta,o,o,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1436,Tsezic,Bezhta,ø,ö,vowel,"[Кибрик, Кодзасов 1990: 330-331]",слегка эпиглоттализованы (фарингализованы),bezh1248
1437,Tsezic,Bezhta,oː,o:,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1438,Tsezic,Bezhta,oⁿ,õ,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1439,Tsezic,Bezhta,u,u,vowel,"[Кибрик, Кодзасов 1990: 330-331]",отсутствует в неодносложных словах в конце слова,bezh1248
1440,Tsezic,Bezhta,uː,u:,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1441,Tsezic,Bezhta,uːⁿ,ũ:,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1442,Tsezic,Bezhta,uⁿ,ũ,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1443,Tsezic,Bezhta,y,ü,vowel,"[Кибрик, Кодзасов 1990: 330-331]",слегка эпиглоттализованы (фарингализованы),bezh1248
1444,Tsezic,Bezhta,yⁿ,ü̃,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1445,Tsezic,Hinuq,b,b,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1446,Tsezic,Hinuq,d,d,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1447,Tsezic,Hinuq,ɡ,ɡ,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1448,Tsezic,Hinuq,ɡʷ,ɡ˳,consonant,"[Кибрик, Кодзасов 1990: 329-330]",Лабиализованными бывают лишь заднеязычные (велярные и увулярные).,hinu1240
1449,Tsezic,Hinuq,h,h,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1450,Tsezic,Hinuq,ʜ,ʜ,consonant,"[Кибрик, Кодзасов 1990: 329-330]","ʜ и ʕ --- редкие фонемы, однако представлены в исконном материале.",hinu1240
1451,Tsezic,Hinuq,j,j,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1452,Tsezic,Hinuq,k',k',consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1453,Tsezic,Hinuq,k'ʷ,k'˳,consonant,"[Кибрик, Кодзасов 1990: 329-330]",Лабиализованными бывают лишь заднеязычные (велярные и увулярные).,hinu1240
1454,Tsezic,Hinuq,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 329-330]",глухие смычные имеют слабое придыхание,hinu1240
1455,Tsezic,Hinuq,kʰʷ,k˳,consonant,"[Кибрик, Кодзасов 1990: 329-330]",глухие смычные имеют слабое придыхание. Лабиализованными бывают лишь заднеязычные (велярные и увулярные).,hinu1240
1456,Tsezic,Hinuq,l,l,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1457,Tsezic,Hinuq,ɬ,ɫ,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1458,Tsezic,Hinuq,m,m,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1459,Tsezic,Hinuq,n,n,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1460,Tsezic,Hinuq,p',p',consonant,"[Кибрик, Кодзасов 1990: 329-330]",p' в нашем материале встретилось в одном слове,hinu1240
1461,Tsezic,Hinuq,pʰ,p,consonant,"[Кибрик, Кодзасов 1990: 329-330]",глухие смычные имеют слабое придыхание,hinu1240
1462,Tsezic,Hinuq,q',q',consonant,"[Кибрик, Кодзасов 1990: 329-330]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной",hinu1240
1463,Tsezic,Hinuq,q'ʷ,q'˳,consonant,"[Кибрик, Кодзасов 1990: 329-330]","Лабиализованными бывают лишь заднеязычные (велярные и увулярные).Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной",hinu1240
1464,Tsezic,Hinuq,qʰ,q,consonant,"[Кибрик, Кодзасов 1990: 329-330]","глухие смычные имеют слабое придыхание. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",hinu1240
1465,Tsezic,Hinuq,qʰʷ,q˳,consonant,"[Кибрик, Кодзасов 1990: 329-330]","глухие смычные имеют слабое придыхание. Лабиализованными бывают лишь заднеязычные (велярные и увулярные).Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",hinu1240
1466,Tsezic,Hinuq,r,r,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1467,Tsezic,Hinuq,ʁ,ʀ,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1468,Tsezic,Hinuq,s,s,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1469,Tsezic,Hinuq,ʃ,š,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1470,Tsezic,Hinuq,t',t',consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1471,Tsezic,Hinuq,tʰ,t,consonant,"[Кибрик, Кодзасов 1990: 329-330]",глухие смычные имеют слабое придыхание,hinu1240
1472,Tsezic,Hinuq,tɬ,ʟ,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1473,Tsezic,Hinuq,tɬ',ʟ',consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1474,Tsezic,Hinuq,ts',c',consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1475,Tsezic,Hinuq,tsʰ,c,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1476,Tsezic,Hinuq,tʃ',č',consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1477,Tsezic,Hinuq,tʃʰ,č,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1478,Tsezic,Hinuq,w,w,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1479,Tsezic,Hinuq,z,z,consonant,"[Кибрик, Кодзасов 1990: 329-330]","например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",hinu1240
1480,Tsezic,Hinuq,ʒ,ž,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1481,Tsezic,Hinuq,ʔ,ʔ,consonant,"[Кибрик, Кодзасов 1990: 329-330]","функции». Т. е. на основании источника не понятно с чем мы имеем дело,",hinu1240
1482,Tsezic,Hinuq,ʢ,ʕ,consonant,"[Кибрик, Кодзасов 1990: 329-330]","ʜ и ʕ --- редкие фонемы, однако представлены в исконном материале.",hinu1240
1483,Tsezic,Hinuq,χ,χ,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1484,Tsezic,Hinuq,a,a,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1485,Tsezic,Hinuq,aː,a:,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1486,Tsezic,Hinuq,e,e,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1487,Tsezic,Hinuq,eː,e:,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1488,Tsezic,Hinuq,i,i,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1489,Tsezic,Hinuq,iː,i:,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1490,Tsezic,Hinuq,o,o,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1491,Tsezic,Hinuq,oː,o:,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1492,Tsezic,Hinuq,u,u,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1493,Tsezic,Hinuq,y,ü,vowel,"[Кибрик, Кодзасов 1990: 329-330]",В речи представителей старшего поколения сохранилась фонема ü,hinu1240
1494,Tsezic,Hunzib,b,b,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1495,Tsezic,Hunzib,d,d,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1496,Tsezic,Hunzib,ɡ,ɡ,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1497,Tsezic,Hunzib,ɡʷ,ɡ˳,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1498,Tsezic,Hunzib,h,h,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1499,Tsezic,Hunzib,ʜ,ʜ,consonant,"[Кибрик, Кодзасов 1990: 332]","ʕ, ʜ и x встречаются лишь в заимствованиях.",hunz1247
1500,Tsezic,Hunzib,j,j,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1501,Tsezic,Hunzib,k',k',consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1502,Tsezic,Hunzib,k'ʷ,k'˳,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1503,Tsezic,Hunzib,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1504,Tsezic,Hunzib,kʰʷ,k˳,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1505,Tsezic,Hunzib,l,l,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1506,Tsezic,Hunzib,ɬ,ɫ,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1507,Tsezic,Hunzib,m,m,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1508,Tsezic,Hunzib,n,n,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1509,Tsezic,Hunzib,p',p',consonant,"[Кибрик, Кодзасов 1990: 332]",p' --- очень редкая фонема.,hunz1247
1510,Tsezic,Hunzib,pʰ,p,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1511,Tsezic,Hunzib,q',q',consonant,"[Кибрик, Кодзасов 1990: 332]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",hunz1247
1512,Tsezic,Hunzib,q'ʷ,q'˳,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1513,Tsezic,Hunzib,qʰ,q,consonant,"[Кибрик, Кодзасов 1990: 332]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",hunz1247
1514,Tsezic,Hunzib,qʰʷ,q˳,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1515,Tsezic,Hunzib,r,r,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1516,Tsezic,Hunzib,ʁ,ʀ,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1517,Tsezic,Hunzib,s,s,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1518,Tsezic,Hunzib,ʃ,š,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1519,Tsezic,Hunzib,t',t',consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1520,Tsezic,Hunzib,tʰ,t,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1521,Tsezic,Hunzib,tɬ,ʟ,consonant,"[Кибрик, Кодзасов 1990: 332]","Латералы имеют передний фокус, ʟ' похоже на t'",hunz1247
1522,Tsezic,Hunzib,tɬ',ʟ',consonant,"[Кибрик, Кодзасов 1990: 332]","Латералы имеют передний фокус, ʟ' похоже на t'",hunz1247
1523,Tsezic,Hunzib,ts',c',consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1524,Tsezic,Hunzib,tsʰ,c,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
